rd_seed,T,n/p,p,lambda(sparsity),mu0(thresh),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1995,10,20,250,1.000000e+00,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.822 
1995,10,20,250,9.221979e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.114 
1995,10,20,250,8.504489e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.115 
1995,10,20,250,7.842822e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,7.232634e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,6.669920e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.112 
1995,10,20,250,6.150986e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.112 
1995,10,20,250,5.672426e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,5.231099e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,4.824109e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,4.448783e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,4.102658e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,3.783463e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.107 
1995,10,20,250,3.489101e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,3.217642e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.113 
1995,10,20,250,2.967302e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,2.736440e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.109 
1995,10,20,250,2.523539e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,2.327202e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.113 
1995,10,20,250,2.146141e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,1.979167e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,1.825183e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,1.683180e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,1.552225e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,1.431459e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.106 
1995,10,20,250,1.320088e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,1.217383e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,1.122668e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.109 
1995,10,20,250,1.035322e-01,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.107 
1995,10,20,250,9.547716e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.109 
1995,10,20,250,8.804884e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.106 
1995,10,20,250,8.119845e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,7.488104e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.107 
1995,10,20,250,6.905514e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.107 
1995,10,20,250,6.368250e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.097 
1995,10,20,250,5.872787e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.100 
1995,10,20,250,5.415871e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.099 
1995,10,20,250,4.994505e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.101 
1995,10,20,250,4.605922e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,4.247572e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,3.917101e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,3.612343e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.113 
1995,10,20,250,3.331295e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,3.072113e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.103 
1995,10,20,250,2.833096e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,2.612675e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.112 
1995,10,20,250,2.409404e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.109 
1995,10,20,250,2.221947e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.106 
1995,10,20,250,2.049075e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,1.889652e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.116 
1995,10,20,250,1.742633e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,1.607053e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,1.482021e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.106 
1995,10,20,250,1.366716e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.114 
1995,10,20,250,1.260383e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,1.162322e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,1.071891e-02,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.107 
1995,10,20,250,9.884959e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,9.115888e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,8.406653e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.102 
1995,10,20,250,7.752597e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,7.149429e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.110 
1995,10,20,250,6.593188e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.108 
1995,10,20,250,6.080224e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,5.607170e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.106 
1995,10,20,250,5.170920e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.109 
1995,10,20,250,4.768612e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.111 
1995,10,20,250,4.397604e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.103 
1995,10,20,250,4.055461e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.105 
1995,10,20,250,3.739937e-03,5.000000e-04,1.000000e+00,12561364.564,0.000,NaN,NaN,21.559,0.831,0.106 
1995,10,20,250,3.448962e-03,5.000000e-04,1.000000e+00,12561382.453,0.004,1.000,0.008,21.559,0.831,0.111 
1995,10,20,250,3.180626e-03,5.000000e-04,1.000000e+00,12561182.397,0.016,0.975,0.031,21.559,0.831,0.107 
1995,10,20,250,2.933166e-03,5.000000e-04,1.000000e+00,12560043.632,0.034,0.934,0.065,21.559,0.831,0.105 
1995,10,20,250,2.704960e-03,5.000000e-04,1.000000e+00,12557847.228,0.060,0.930,0.113,21.559,0.831,0.108 
1995,10,20,250,2.494508e-03,5.000000e-04,1.000000e+00,12552617.449,0.074,0.923,0.137,21.559,0.831,0.108 
1995,10,20,250,2.300430e-03,5.000000e-04,1.000000e+00,12547152.501,0.087,0.917,0.159,21.559,0.830,0.107 
1995,10,20,250,2.121452e-03,5.000000e-04,1.000000e+00,12541504.957,0.103,0.900,0.184,21.559,0.830,0.103 
1995,10,20,250,1.956398e-03,5.000000e-04,1.000000e+00,12536422.470,0.125,0.894,0.220,21.559,0.830,0.106 
1995,10,20,250,1.804186e-03,5.000000e-04,1.000000e+00,12530563.215,0.139,0.890,0.240,21.559,0.830,0.110 
1995,10,20,250,1.663817e-03,5.000000e-04,1.000000e+00,12526884.998,0.179,0.891,0.298,21.559,0.830,0.106 
1995,10,20,250,1.534368e-03,5.000000e-04,1.000000e+00,12522752.154,0.216,0.882,0.346,21.559,0.830,0.104 
1995,10,20,250,1.414991e-03,5.000000e-04,1.000000e+00,12518703.904,0.258,0.877,0.399,21.559,0.829,0.105 
1995,10,20,250,1.304902e-03,5.000000e-04,1.000000e+00,12513097.502,0.288,0.878,0.434,21.559,0.829,0.108 
1995,10,20,250,1.203378e-03,5.000000e-04,1.000000e+00,12507860.836,0.316,0.869,0.463,21.559,0.829,0.108 
1995,10,20,250,1.109752e-03,5.000000e-04,1.000000e+00,12503679.840,0.353,0.870,0.502,21.559,0.829,0.106 
1995,10,20,250,1.023411e-03,5.000000e-04,1.000000e+00,12499713.763,0.385,0.859,0.532,21.559,0.829,0.106 
1995,10,20,250,9.437878e-04,5.000000e-04,1.000000e+00,12496536.540,0.415,0.840,0.555,21.559,0.828,0.107 
1995,10,20,250,8.703591e-04,5.000000e-04,1.000000e+00,12492970.689,0.436,0.827,0.571,21.559,0.828,0.107 
1995,10,20,250,8.026434e-04,5.000000e-04,1.000000e+00,12491025.796,0.462,0.803,0.587,21.559,0.828,0.106 
1995,10,20,250,7.401960e-04,5.000000e-04,1.000000e+00,12488071.292,0.477,0.790,0.595,21.559,0.828,0.104 
1995,10,20,250,6.826072e-04,5.000000e-04,1.000000e+00,12486476.571,0.499,0.775,0.607,21.559,0.828,0.105 
1995,10,20,250,6.294989e-04,5.000000e-04,1.000000e+00,12488718.603,0.551,0.755,0.637,21.559,0.828,0.107 
1995,10,20,250,5.805226e-04,5.000000e-04,1.000000e+00,12488055.136,0.573,0.741,0.646,21.559,0.828,0.109 
1995,10,20,250,5.353567e-04,5.000000e-04,1.000000e+00,12489666.509,0.601,0.714,0.653,21.559,0.827,0.107 
1995,10,20,250,4.937048e-04,5.000000e-04,1.000000e+00,12489592.008,0.613,0.692,0.650,21.559,0.827,0.108 
1995,10,20,250,4.552935e-04,5.000000e-04,1.000000e+00,12493900.262,0.645,0.656,0.651,21.559,0.827,0.110 
1995,10,20,250,4.198707e-04,5.000000e-04,1.000000e+00,12499520.453,0.681,0.621,0.650,21.559,0.827,0.110 
1995,10,20,250,3.872039e-04,5.000000e-04,1.000000e+00,12499930.295,0.702,0.619,0.658,21.559,0.827,0.108 
1995,10,20,250,3.570786e-04,5.000000e-04,1.000000e+00,12504018.470,0.723,0.592,0.651,21.559,0.827,0.110 
1995,10,20,250,3.292971e-04,5.000000e-04,1.000000e+00,12511925.491,0.746,0.551,0.634,21.559,0.827,0.115 
1995,10,20,250,3.036771e-04,5.000000e-04,1.000000e+00,12519915.967,0.746,0.502,0.600,21.559,0.827,0.114 
1995,10,20,250,2.800504e-04,5.000000e-04,1.000000e+00,12529086.633,0.760,0.466,0.577,21.559,0.827,0.111 
1995,10,20,250,2.582619e-04,5.000000e-04,1.000000e+00,12524978.967,0.778,0.487,0.599,21.559,0.827,0.117 
1995,10,20,250,2.381686e-04,5.000000e-04,1.000000e+00,12547488.623,0.800,0.417,0.548,21.559,0.826,0.127 
1995,10,20,250,2.196385e-04,5.000000e-04,1.000000e+00,12558959.042,0.818,0.392,0.530,21.559,0.826,0.132 
1995,10,20,250,2.025502e-04,5.000000e-04,1.000000e+00,12583508.474,0.827,0.340,0.482,21.559,0.826,0.129 
1995,10,20,250,1.867914e-04,5.000000e-04,1.000000e+00,12665079.017,0.843,0.239,0.372,21.559,0.826,0.131 
1995,10,20,250,1.722586e-04,5.000000e-04,1.000000e+00,12795328.050,0.859,0.163,0.273,21.559,0.826,0.133 
1995,10,20,250,1.588565e-04,5.000000e-04,1.000000e+00,13071555.850,0.878,0.098,0.176,21.559,0.826,0.129 
1995,10,20,250,1.464971e-04,5.000000e-04,1.000000e+00,13293329.417,0.886,0.074,0.137,21.559,0.826,0.131 
1995,10,20,250,1.350994e-04,5.000000e-04,1.000000e+00,13333313.387,0.903,0.072,0.134,21.559,0.826,0.141 
1995,10,20,250,1.245883e-04,5.000000e-04,1.000000e+00,13600626.949,0.922,0.057,0.108,21.559,0.826,0.137 
1995,10,20,250,1.148951e-04,5.000000e-04,1.000000e+00,13949241.114,0.928,0.045,0.085,21.559,0.826,0.136 
1995,10,20,250,1.059560e-04,5.000000e-04,1.000000e+00,14203103.565,0.937,0.039,0.074,21.559,0.826,0.141 
1995,10,20,250,9.771242e-05,5.000000e-04,1.000000e+00,14520940.605,0.942,0.033,0.064,21.559,0.826,0.135 
1995,10,20,250,9.011018e-05,5.000000e-04,1.000000e+00,14944071.197,0.948,0.028,0.054,21.559,0.826,0.134 
1995,10,20,250,8.309942e-05,5.000000e-04,1.000000e+00,15399241.600,0.955,0.024,0.046,21.559,0.826,0.142 
1995,10,20,250,7.663411e-05,5.000000e-04,1.000000e+00,15887489.026,0.960,0.021,0.040,21.559,0.826,0.134 
1995,10,20,250,7.067181e-05,5.000000e-04,1.000000e+00,16394242.763,0.967,0.018,0.035,21.559,0.826,0.129 
1995,10,20,250,6.517340e-05,5.000000e-04,1.000000e+00,16867106.359,0.968,0.016,0.032,21.559,0.826,0.137 
1995,10,20,250,6.010277e-05,5.000000e-04,1.000000e+00,17298632.134,0.966,0.015,0.029,21.559,0.826,0.136 
1995,10,20,250,5.542665e-05,5.000000e-04,1.000000e+00,17746535.416,0.971,0.014,0.027,21.559,0.826,0.130 
1995,10,20,250,5.111433e-05,5.000000e-04,1.000000e+00,18157512.194,0.973,0.013,0.025,21.559,0.826,0.133 
1995,10,20,250,4.713753e-05,5.000000e-04,1.000000e+00,18504686.586,0.974,0.012,0.024,21.559,0.826,0.139 
1995,10,20,250,4.347013e-05,5.000000e-04,1.000000e+00,18862181.543,0.983,0.011,0.022,21.559,0.826,0.129 
1995,10,20,250,4.008806e-05,5.000000e-04,1.000000e+00,19215116.921,0.985,0.011,0.021,21.559,0.826,0.129 
1995,10,20,250,3.696913e-05,5.000000e-04,1.000000e+00,19487228.817,0.994,0.010,0.021,21.559,0.826,0.137 
1995,10,20,250,3.409285e-05,5.000000e-04,1.000000e+00,19699575.527,0.982,0.010,0.020,21.559,0.826,0.132 
1995,10,20,250,3.144035e-05,5.000000e-04,1.000000e+00,19826178.582,0.982,0.010,0.020,21.559,0.826,0.123 
1995,10,20,250,2.899423e-05,5.000000e-04,1.000000e+00,19981077.007,0.995,0.010,0.019,21.559,0.826,0.126 
1995,10,20,250,2.673842e-05,5.000000e-04,1.000000e+00,20174427.756,0.998,0.010,0.019,21.559,0.826,0.128 
1995,10,20,250,2.465811e-05,5.000000e-04,1.000000e+00,20330537.940,0.999,0.009,0.019,21.559,0.826,0.124 
1995,10,20,250,2.273966e-05,5.000000e-04,1.000000e+00,20502422.763,0.996,0.009,0.018,21.559,0.826,0.122 
1995,10,20,250,2.097046e-05,5.000000e-04,1.000000e+00,20693231.140,0.998,0.009,0.018,21.559,0.826,0.122 
1995,10,20,250,1.933892e-05,5.000000e-04,1.000000e+00,20848115.684,0.998,0.009,0.017,21.559,0.826,0.123 
1995,10,20,250,1.783431e-05,5.000000e-04,1.000000e+00,21011940.935,1.000,0.009,0.017,21.559,0.826,0.120 
1995,10,20,250,1.644676e-05,5.000000e-04,1.000000e+00,21187755.262,1.000,0.008,0.017,21.559,0.826,0.120 
1995,10,20,250,1.516717e-05,5.000000e-04,1.000000e+00,21326286.662,1.000,0.008,0.017,21.559,0.826,0.121 
1995,10,20,250,1.398713e-05,5.000000e-04,1.000000e+00,21407637.935,1.000,0.008,0.016,21.559,0.826,0.122 
1995,10,20,250,1.289890e-05,5.000000e-04,1.000000e+00,21493318.813,1.000,0.008,0.016,21.559,0.826,0.120 
1995,10,20,250,1.189534e-05,5.000000e-04,1.000000e+00,21546078.305,1.000,0.008,0.016,21.559,0.826,0.118 
1995,10,20,250,1.096986e-05,5.000000e-04,1.000000e+00,21595317.874,1.000,0.008,0.016,21.559,0.826,0.122 
1995,10,20,250,1.011638e-05,5.000000e-04,1.000000e+00,21643456.691,1.000,0.008,0.016,21.559,0.826,0.119 
1995,10,20,250,9.329304e-06,5.000000e-04,1.000000e+00,21683967.428,1.000,0.008,0.016,21.559,0.826,0.120 
1995,10,20,250,8.603464e-06,5.000000e-04,1.000000e+00,21725420.214,1.000,0.008,0.016,21.559,0.826,0.120 
1995,10,20,250,7.934097e-06,5.000000e-04,1.000000e+00,21757711.776,1.000,0.008,0.016,21.559,0.826,0.120 
1995,10,20,250,7.316807e-06,5.000000e-04,1.000000e+00,21782369.265,1.000,0.008,0.016,21.559,0.826,0.114 
1995,10,20,250,6.747544e-06,5.000000e-04,1.000000e+00,21816222.193,1.000,0.008,0.016,21.559,0.826,0.116 
1995,10,20,250,6.222571e-06,5.000000e-04,1.000000e+00,21826522.839,1.000,0.008,0.016,21.559,0.826,0.122 
1995,10,20,250,5.738442e-06,5.000000e-04,1.000000e+00,21827042.143,1.000,0.008,0.016,21.559,0.826,0.118 
1995,10,20,250,5.291979e-06,5.000000e-04,1.000000e+00,21834914.587,1.000,0.008,0.016,21.559,0.826,0.113 
1995,10,20,250,4.880252e-06,5.000000e-04,1.000000e+00,21842490.095,1.000,0.008,0.016,21.559,0.826,0.119 
1995,10,20,250,4.500558e-06,5.000000e-04,1.000000e+00,21843647.982,1.000,0.008,0.016,21.559,0.826,0.123 
1995,10,20,250,4.150405e-06,5.000000e-04,1.000000e+00,21845425.639,1.000,0.008,0.016,21.559,0.826,0.117 
1995,10,20,250,3.827494e-06,5.000000e-04,1.000000e+00,21847822.702,1.000,0.008,0.016,21.559,0.826,0.115 
1995,10,20,250,3.529707e-06,5.000000e-04,1.000000e+00,21846553.539,1.000,0.008,0.016,21.559,0.826,0.117 
1995,10,20,250,3.255089e-06,5.000000e-04,1.000000e+00,21851103.072,1.000,0.008,0.016,21.559,0.826,0.120 
1995,10,20,250,3.001836e-06,5.000000e-04,1.000000e+00,21858410.829,1.000,0.008,0.016,21.559,0.826,0.116 
1995,10,20,250,2.768287e-06,5.000000e-04,1.000000e+00,21868476.664,1.000,0.008,0.016,21.559,0.826,0.115 
1995,10,20,250,2.552908e-06,5.000000e-04,1.000000e+00,21867223.193,1.000,0.008,0.016,21.559,0.826,0.117 
1995,10,20,250,2.354286e-06,5.000000e-04,1.000000e+00,21870562.530,1.000,0.008,0.016,21.559,0.826,0.121 
1995,10,20,250,2.171118e-06,5.000000e-04,1.000000e+00,21872374.641,1.000,0.008,0.016,21.559,0.826,0.116 
1995,10,20,250,2.002200e-06,5.000000e-04,1.000000e+00,21872353.533,1.000,0.008,0.016,21.559,0.826,0.112 
1995,10,20,250,1.846425e-06,5.000000e-04,1.000000e+00,21872946.020,1.000,0.008,0.016,21.559,0.826,0.116 
1995,10,20,250,1.702769e-06,5.000000e-04,1.000000e+00,21871704.672,1.000,0.008,0.016,21.559,0.826,0.117 
1995,10,20,250,1.570290e-06,5.000000e-04,1.000000e+00,21870157.945,1.000,0.008,0.016,21.559,0.826,0.112 
1995,10,20,250,1.448118e-06,5.000000e-04,1.000000e+00,21869530.835,1.000,0.008,0.016,21.559,0.826,0.112 
1995,10,20,250,1.335452e-06,5.000000e-04,1.000000e+00,21870435.552,1.000,0.008,0.016,21.559,0.826,0.115 
1995,10,20,250,1.231551e-06,5.000000e-04,1.000000e+00,21868280.341,1.000,0.008,0.016,21.559,0.826,0.115 
1995,10,20,250,1.135733e-06,5.000000e-04,1.000000e+00,21867045.978,1.000,0.008,0.016,21.559,0.826,0.111 
1995,10,20,250,1.047371e-06,5.000000e-04,1.000000e+00,21870096.416,1.000,0.008,0.016,21.559,0.826,0.109 
1995,10,20,250,9.658832e-07,5.000000e-04,1.000000e+00,21872841.835,1.000,0.008,0.016,21.559,0.826,0.114 
1995,10,20,250,8.907355e-07,5.000000e-04,1.000000e+00,21874057.957,1.000,0.008,0.016,21.559,0.826,0.116 
1995,10,20,250,8.214344e-07,5.000000e-04,1.000000e+00,21873438.568,1.000,0.008,0.016,21.559,0.826,0.108 
1995,10,20,250,7.575250e-07,5.000000e-04,1.000000e+00,21870371.406,1.000,0.008,0.016,21.559,0.826,0.109 
1995,10,20,250,6.985880e-07,5.000000e-04,1.000000e+00,21870365.376,1.000,0.008,0.016,21.559,0.826,0.122 
1995,10,20,250,6.442364e-07,5.000000e-04,1.000000e+00,21869135.522,1.000,0.008,0.016,21.559,0.826,0.113 
1995,10,20,250,5.941134e-07,5.000000e-04,1.000000e+00,21868212.108,1.000,0.008,0.016,21.559,0.826,0.111 
1995,10,20,250,5.478901e-07,5.000000e-04,1.000000e+00,21867289.040,1.000,0.008,0.016,21.559,0.826,0.110 
1995,10,20,250,5.052631e-07,5.000000e-04,1.000000e+00,21868508.185,1.000,0.008,0.016,21.559,0.826,0.113 
1995,10,20,250,4.659526e-07,5.000000e-04,1.000000e+00,21866973.824,1.000,0.008,0.016,21.559,0.826,0.112 
1995,10,20,250,4.297005e-07,5.000000e-04,1.000000e+00,21868193.948,1.000,0.008,0.016,21.559,0.826,0.108 
1995,10,20,250,3.962689e-07,5.000000e-04,1.000000e+00,21867578.052,1.000,0.008,0.016,21.559,0.826,0.108 
1995,10,20,250,3.654383e-07,5.000000e-04,1.000000e+00,21867574.661,1.000,0.008,0.016,21.559,0.826,0.112 
1995,10,20,250,3.370064e-07,5.000000e-04,1.000000e+00,21868489.882,1.000,0.008,0.016,21.559,0.826,0.113 
1995,10,20,250,3.107866e-07,5.000000e-04,1.000000e+00,21867874.793,1.000,0.008,0.016,21.559,0.826,0.106 
1995,10,20,250,2.866068e-07,5.000000e-04,1.000000e+00,21866647.807,1.000,0.008,0.016,21.559,0.826,0.105 
1995,10,20,250,2.643081e-07,5.000000e-04,1.000000e+00,21867257.453,1.000,0.008,0.016,21.559,0.826,0.110 
1995,10,20,250,2.437444e-07,5.000000e-04,1.000000e+00,21867255.348,1.000,0.008,0.016,21.559,0.826,0.112 
1995,10,20,250,2.247806e-07,5.000000e-04,1.000000e+00,21867253.363,1.000,0.008,0.016,21.559,0.826,0.104 
1995,10,20,250,2.072922e-07,5.000000e-04,1.000000e+00,21867863.559,1.000,0.008,0.016,21.559,0.826,0.103 
1995,10,20,250,1.911644e-07,5.000000e-04,1.000000e+00,21866943.883,1.000,0.008,0.016,21.559,0.826,0.110 
1995,10,20,250,1.762914e-07,5.000000e-04,1.000000e+00,21867248.367,1.000,0.008,0.016,21.559,0.826,0.109 
1995,10,20,250,1.625756e-07,5.000000e-04,1.000000e+00,21867553.151,1.000,0.008,0.016,21.559,0.826,0.105 
1995,10,20,250,1.499268e-07,5.000000e-04,1.000000e+00,21866633.874,1.000,0.008,0.016,21.559,0.826,0.102 
1995,10,20,250,1.382622e-07,5.000000e-04,1.000000e+00,21866326.822,1.000,0.008,0.016,21.559,0.826,0.109 
1995,10,20,250,1.275051e-07,5.000000e-04,1.000000e+00,21866325.926,1.000,0.008,0.016,21.559,0.826,0.108 
1995,10,20,250,1.175850e-07,5.000000e-04,1.000000e+00,21866019.242,1.000,0.008,0.016,21.559,0.826,0.102 
1995,10,20,250,1.084366e-07,5.000000e-04,1.000000e+00,21865712.681,1.000,0.008,0.016,21.559,0.826,0.102 
1995,10,20,250,1.000000e-07,5.000000e-04,1.000000e+00,21865406.292,1.000,0.008,0.016,21.559,0.826,0.111 
