T,p,N,Lamb1,Lamb2,Recall_1,Precision_1,F1 score-1,Recall_2,Precision_2,F1 score-2,Recall_3,Precision_3,F1 score-3,Recall_avg,Precision_avg,F1 score-avg, BIC,runtime(s), total edges(directed)
3,65,200,0.000784282206133768,0.001,0.527196652719665,0.242307692307692,0.33201581027668,0.814393939393939,0.278497409326425,0.415057915057915,0.486111111111111,0.316742081447964,0.383561643835616,0.609233901074905,0.279182394360694,0.37687845639007,873186.804154443,2.44199999999999,7102
3,65,200,0.000714942898659758,0.001,0.543933054393305,0.244821092278719,0.337662337662338,0.829545454545455,0.279336734693878,0.41793893129771,0.503472222222222,0.315904139433551,0.388219544846051,0.625650243720327,0.280020655468716,0.381273604602033,895190.88332145,2.45400000000001,7268
3,65,200,0.000651733960488242,0.001,0.556485355648536,0.243589743589744,0.338853503184713,0.833333333333333,0.276381909547739,0.415094339622641,0.510416666666667,0.307531380753138,0.383812010443864,0.633411785216178,0.275834344630207,0.379253284417073,918257.556356456,2.339,7442
3,65,200,0.000594113398496503,0.001,0.560669456066946,0.239713774597496,0.335839598997494,0.84469696969697,0.277363184079602,0.417602996254682,0.524305555555556,0.308163265306122,0.388174807197943,0.643223993773157,0.275080074661073,0.38053913415004,940264.329277098,2.377,7608
3,65,200,0.000541587137807948,0.001,0.573221757322176,0.242477876106195,0.340796019900498,0.848484848484849,0.276202219482121,0.416744186046512,0.53125,0.303571428571429,0.386363636363636,0.650985535269008,0.274083841386581,0.381301280770215,959353.993289582,2.376,7752
3,65,200,0.0004937047852839,0.001,0.577405857740586,0.240418118466899,0.339483394833948,0.856060606060606,0.276283618581907,0.417744916820702,0.552083333333333,0.308139534883721,0.395522388059702,0.661849932378175,0.274947090644176,0.384250233238117,977383.534001428,2.40000000000001,7888
3,65,200,0.00045005576757005,0.001,0.594142259414226,0.241086587436333,0.342995169082126,0.867424242424242,0.276570048309179,0.419413919413919,0.555555555555556,0.303030303030303,0.392156862745098,0.672374019131341,0.273562312925272,0.384855317080381,999393.527520771,2.40899999999999,8054
3,65,200,0.000410265810582719,0.001,0.602510460251046,0.23841059602649,0.341637010676157,0.878787878787879,0.277180406212664,0.421435059037239,0.569444444444444,0.304832713754647,0.397094430992736,0.68358092782779,0.273474571997934,0.386722166902044,1022200.28015028,2.333,8226
3,65,200,0.000373993730247879,0.001,0.615062761506276,0.239804241435563,0.345070422535211,0.886363636363636,0.276923076923077,0.42200180342651,0.583333333333333,0.304900181488203,0.400476758045292,0.694919910401082,0.273875833282281,0.389182994669005,1038905.97818362,2.411,8352
3,65,200,0.000340928506974681,0.001,0.635983263598326,0.242811501597444,0.351445086705202,0.886363636363636,0.275294117647059,0.420107719928187,0.590277777777778,0.303030303030303,0.400471142520612,0.704208225913247,0.273711974091602,0.390674649718,1054816.51470452,2.32999999999998,8472
3,65,200,0.000310786618778201,0.001,0.635983263598326,0.23861852433281,0.34703196347032,0.893939393939394,0.276023391812866,0.421805183199285,0.59375,0.298951048951049,0.397674418604651,0.707890885845907,0.271197655032242,0.388837188424752,1072584.80678535,2.34,8606
3,65,200,0.000283309610183932,0.001,0.656903765690377,0.23969465648855,0.351230425055928,0.901515151515151,0.275462962962963,0.421985815602837,0.604166666666667,0.298969072164948,0.4,0.720861861290732,0.271375563872154,0.391072080219588,1094067.88210948,2.352,8768
3,65,200,0.000258261876068267,0.001,0.669456066945607,0.239880059970015,0.353200883002207,0.912878787878788,0.276376146788991,0.424295774647887,0.625,0.303030303030303,0.408163265306122,0.735778284941465,0.273095503263103,0.395219974318739,1110245.5358801,2.43299999999999,8890
3,65,200,0.000235428641432242,0.001,0.682008368200837,0.240412979351032,0.355507088331516,0.916666666666667,0.276887871853547,0.42530755711775,0.625,0.301003344481605,0.406320541760722,0.741225011622501,0.272768065228728,0.395711729069996,1124036.0086303,2.34,8994
3,65,200,0.000214614119785841,0.001,0.690376569037657,0.239477503628447,0.355603448275862,0.920454545454545,0.276765375854214,0.425569176882662,0.642361111111111,0.303776683087028,0.412486064659978,0.751064075201105,0.273339854189896,0.397886229939501,1138888.13466353,2.376,9106
3,65,200,0.000195639834351706,0.001,0.707112970711297,0.241773962804006,0.360341151385928,0.920454545454545,0.276765375854214,0.425569176882662,0.645833333333333,0.302931596091205,0.412416851441242,0.757800283166392,0.273823644916475,0.39944239323661,1153210.07789442,2.40700000000001,9214
3,65,200,0.000178343087693191,0.001,0.723849372384937,0.241620111731844,0.362303664921466,0.924242424242424,0.275395033860045,0.424347826086957,0.652777777777778,0.3008,0.411829134720701,0.766956524801713,0.27260504853063,0.399493541909708,1172573.06519594,2.33000000000001,9360
3,65,200,0.000162575566644379,0.001,0.757322175732218,0.247606019151847,0.37319587628866,0.928030303030303,0.274971941638608,0.424242424242424,0.663194444444444,0.299843014128728,0.412972972972973,0.782848974402322,0.274140324973061,0.403470424501352,1189814.00632665,2.34400000000002,9490
3,65,200,0.000148202070579886,0.001,0.761506276150628,0.243967828418231,0.369543147208122,0.931818181818182,0.275475923852184,0.42523768366465,0.666666666666667,0.299065420560748,0.412903225806452,0.786663708211825,0.272836390943721,0.402561352226408,1204136.97573527,2.37,9598
3,65,200,0.000135099352119803,0.001,0.769874476987448,0.24468085106383,0.371342078708375,0.931818181818182,0.274247491638796,0.423772609819121,0.673611111111111,0.296636085626911,0.411889596602972,0.79176792330558,0.271854809443179,0.402334761710156,1217664.33280888,2.37,9700
3,65,200,0.000123155060329283,0.001,0.769874476987448,0.242105263157895,0.368368368368368,0.935606060606061,0.274444444444444,0.424398625429553,0.680555555555556,0.293853073463268,0.410471204188482,0.795345364383021,0.270134260355202,0.401079399328801,1233314.33237927,2.33499999999998,9818
3,65,200,0.000112266777351081,0.001,0.778242677824268,0.24124513618677,0.368316831683168,0.935606060606061,0.273532668881506,0.423307626392459,0.694444444444444,0.295420974889217,0.414507772020725,0.802764394291591,0.270066259985831,0.402044076698784,1247903.37206028,2.41399999999999,9928
3,65,200,0.000102341140210545,0.001,0.799163179916318,0.244871794871795,0.374877330716389,0.939393939393939,0.273730684326711,0.423931623931624,0.704861111111111,0.294629898403483,0.415557830092119,0.81447274347379,0.271077459200663,0.40478892824671,1261962.02615174,2.40600000000001,10034
3,65,200,9.32930402628468e-05,0.001,0.803347280334728,0.244897959183673,0.375366568914956,0.943181818181818,0.274531422271224,0.425277540563621,0.708333333333333,0.293525179856115,0.415055951169888,0.818287477283293,0.270984853770337,0.405233353549488,1269919.01225208,2.363,10094
3,65,200,8.50448934180267e-05,0.001,0.803347280334728,0.243654822335025,0.373904576436222,0.943181818181818,0.273626373626374,0.424190800681431,0.708333333333333,0.291012838801712,0.412537917087968,0.818287477283293,0.269431344921037,0.403544431401874,1278937.36720374,2.33099999999999,10162
3,65,200,7.75259748862946e-05,0.001,0.820083682008368,0.246231155778894,0.378743961352657,0.943181818181818,0.273026315789474,0.423469387755102,0.715277777777778,0.288920056100982,0.411588411588412,0.826181092655988,0.269392509223117,0.404600586898724,1288751.7778075,2.374,10236
3,65,200,7.06718127392749e-05,0.001,0.828451882845188,0.245657568238213,0.378947368421053,0.946969696969697,0.273522975929978,0.424448217317487,0.732638888888889,0.290233837689133,0.41576354679803,0.836020156234591,0.269804793952442,0.40638637751219,1299362.22922117,2.44,10316
3,65,200,6.44236350872137e-05,0.001,0.841004184100418,0.246928746928747,0.381766381766382,0.946969696969697,0.273522975929978,0.424448217317487,0.739583333333333,0.289795918367347,0.416422287390029,0.842519071467816,0.270082547075357,0.407545628824633,1308381.02341276,2.36699999999999,10384
3,65,200,5.87278661318948e-05,0.001,0.841004184100418,0.246323529411765,0.381042654028436,0.946969696969697,0.273522975929978,0.424448217317487,0.746527777777778,0.289757412398922,0.41747572815534,0.844833886282631,0.269867972580222,0.407655533167088,1319257.02650783,2.404,10466
3,65,200,5.35356667741072e-05,0.001,0.845188284518828,0.246041412911084,0.381132075471698,0.946969696969697,0.27292576419214,0.423728813559322,0.760416666666667,0.290066225165563,0.419942473633749,0.850858216051731,0.269677800756262,0.408267787554923,1329867.84114472,2.36700000000002,10546
3,65,200,4.88025158365443e-05,0.001,0.845188284518828,0.243373493975904,0.377923292797006,0.946969696969697,0.272331154684096,0.423011844331641,0.760416666666667,0.287024901703801,0.41674595623216,0.850858216051731,0.267576516787933,0.405893697786936,1338886.9657067,2.369,10614
3,65,200,4.44878283112759e-05,0.001,0.853556485355649,0.244604316546763,0.380242311276794,0.950757575757576,0.273122959738847,0.424344885883347,0.770833333333333,0.287937743190661,0.419263456090652,0.858382464815519,0.26855500649209,0.407950217750264,1348967.3742924,2.35999999999999,10690
3,65,200,4.05546073584083e-05,0.001,0.857740585774059,0.244922341696535,0.381040892193309,0.950757575757576,0.273122959738847,0.424344885883347,0.784722222222222,0.290115532734275,0.423617619493908,0.864406794584619,0.269386944723219,0.409667799190188,1356394.88217178,2.369,10746
3,65,200,3.69691270719502e-05,0.001,0.866108786610879,0.244970414201183,0.381918819188192,0.950757575757576,0.273122959738847,0.424344885883347,0.798611111111111,0.292249047013977,0.427906976744186,0.871825824493189,0.270114140318002,0.411390227271908,1364087.76381063,2.44499999999999,10804
3,65,200,3.37006432927193e-05,0.001,0.866108786610879,0.243816254416961,0.380514705882353,0.954545454545455,0.273318872017354,0.42495784148398,0.815972222222222,0.294486215538847,0.432780847145488,0.878875487792852,0.270540447324387,0.41275113150394,1376025.48691766,2.32399999999998,10894
3,65,200,3.07211299886176e-05,0.001,0.874476987447699,0.244158878504673,0.381735159817352,0.954545454545455,0.273022751895991,0.424599831508003,0.819444444444444,0.293532338308458,0.432234432234432,0.882822295479199,0.270237989569707,0.412856474519929,1382392.00780715,2.375,10942
3,65,200,2.80050389418363e-05,0.001,0.874476987447699,0.244158878504673,0.381735159817352,0.954545454545455,0.273022751895991,0.424599831508003,0.826388888888889,0.293103448275862,0.432727272727273,0.885137110294014,0.270095026225509,0.413020754684209,1387962.69065599,2.35900000000001,10984
3,65,200,2.55290806823952e-05,0.001,0.874476987447699,0.24274099883856,0.38,0.954545454545455,0.273022751895991,0.424599831508003,0.840277777777778,0.294403892944039,0.436036036036036,0.889766739923644,0.270055881226197,0.413545289181346,1397512.90004561,2.476,11056
3,65,200,2.32720247896041e-05,0.001,0.874476987447699,0.241339491916859,0.378280542986425,0.954545454545455,0.273022751895991,0.424599831508003,0.857638888888889,0.297232250300842,0.441465594280608,0.895553776960681,0.270531498037898,0.414781989591679,1404410.17337046,2.40100000000001,11108
3,65,200,2.12145178491063e-05,0.001,0.874476987447699,0.240783410138249,0.377597109304426,0.958333333333333,0.273809523809524,0.425925925925926,0.868055555555556,0.297973778307509,0.443655723158829,0.900288625445529,0.270855570751761,0.415726252796394,1410511.59458225,2.36199999999999,11154
3,65,200,1.93389175045523e-05,0.001,0.874476987447699,0.240783410138249,0.377597109304426,0.958333333333333,0.273513513513513,0.425567703952902,0.868055555555556,0.29585798816568,0.441306266548985,0.900288625445529,0.270051637272481,0.414823693268771,1417408.94984056,2.333,11206
3,65,200,1.76291411809595e-05,0.001,0.878661087866109,0.241102181400689,0.378378378378378,0.965909090909091,0.275080906148867,0.428211586901763,0.868055555555556,0.294811320754717,0.440140845070423,0.904208578110252,0.270331469434758,0.415576936783521,1422449.25250566,2.393,11244
3,65,200,1.60705281826164e-05,0.001,0.878661087866109,0.24,0.377019748653501,0.965909090909091,0.275080906148867,0.428211586901763,0.878472222222222,0.296252927400468,0.4430823117338,0.907680800332474,0.270444611183112,0.416104549096355,1427489.58759065,2.363,11282
3,65,200,1.46497139830728e-05,0.001,0.882845188284519,0.240318906605923,0.377797672336616,0.965909090909091,0.275080906148867,0.428211586901763,0.878472222222222,0.294528521536671,0.441150828247602,0.909075500471944,0.269976111430487,0.415720029161994,1433060.54886251,2.392,11324
3,65,200,1.3354515629299e-05,0.001,0.891213389121339,0.240950226244344,0.379341050756901,0.965909090909091,0.275080906148867,0.428211586901763,0.892361111111111,0.296082949308756,0.444636678200692,0.916494530380514,0.270704693900656,0.417396438619785,1438896.83536621,2.40299999999999,11368
3,65,200,1.21738272773966e-05,0.001,0.895397489539749,0.24180790960452,0.380782918149466,0.965909090909091,0.275080906148867,0.428211586901763,0.895833333333333,0.296211251435132,0.445211389128559,0.919046637927391,0.271033355729506,0.418068631393263,1443141.35649168,2.32900000000001,11400
3,65,200,1.10975249641207e-05,0.001,0.899581589958159,0.241573033707865,0.380868024800709,0.965909090909091,0.274784482758621,0.427852348993289,0.899305555555556,0.296338672768879,0.44578313253012,0.921598745474268,0.270898729745122,0.418167835441373,1449773.58483103,2.41,11450
3,65,200,1.01163797976621e-05,0.001,0.903765690376569,0.241340782122905,0.380952380952381,0.965909090909091,0.274784482758621,0.427852348993289,0.899305555555556,0.294318181818182,0.443493150684932,0.922993445613739,0.270147815566569,0.417432626876867,1455344.64023685,2.35900000000001,11492
3,65,200,9.22197882333432e-06,0.001,0.903765690376569,0.241340782122905,0.380952380952381,0.965909090909091,0.274784482758621,0.427852348993289,0.899305555555556,0.293984108967083,0.44311377245509,0.922993445613739,0.270036457949536,0.41730616746692,1457997.43270062,2.36000000000001,11512
3,65,200,8.40665288561832e-06,0.001,0.912133891213389,0.241953385127636,0.382456140350877,0.965909090909091,0.274784482758621,0.427852348993289,0.90625,0.294915254237288,0.445012787723785,0.928097660707493,0.270551040707848,0.418440425689317,1465160.31347439,2.358,11566
3,65,200,7.66341086800746e-06,0.001,0.912133891213389,0.241417497231451,0.381786339754816,0.965909090909091,0.274784482758621,0.427852348993289,0.909722222222222,0.294051627384961,0.444444444444445,0.929255068114901,0.270084535791677,0.418027711064183,1470466.12142518,2.36399999999998,11606
3,65,200,6.98587974678525e-06,0.001,0.912133891213389,0.241150442477876,0.381452318460192,0.973484848484849,0.276344086021505,0.430485762144054,0.913194444444444,0.294183445190157,0.445008460236887,0.932937728047561,0.270559324563179,0.418982180280378,1474445.45181066,2.39500000000001,11636
3,65,200,6.36824994471859e-06,0.001,0.912133891213389,0.240883977900552,0.381118881118881,0.973484848484849,0.276344086021505,0.430485762144054,0.927083333333333,0.296666666666667,0.44949494949495,0.93756735767719,0.271298243529575,0.420366530919295,1478690.09330197,2.42599999999999,11668
3,65,200,5.8052255160949e-06,0.001,0.912133891213389,0.240883977900552,0.381118881118881,0.973484848484849,0.276344086021505,0.430485762144054,0.927083333333333,0.295681063122924,0.448362720403023,0.93756735767719,0.270969709014994,0.419989121221986,1481077.65822719,2.36599999999999,11686
3,65,200,5.29197873595844e-06,0.001,0.920502092050209,0.242024202420242,0.383275261324042,0.973484848484849,0.276344086021505,0.430485762144054,0.927083333333333,0.294701986754967,0.447236180904523,0.94035675795613,0.271023425065571,0.420332401457539,1485852.91863193,2.40000000000001,11722
3,65,200,4.82410870416537e-06,0.001,0.924686192468619,0.242857142857143,0.384682332463011,0.973484848484849,0.276344086021505,0.430485762144054,0.927083333333333,0.294701986754967,0.447236180904523,0.9417514580956,0.271301071877872,0.420801425170529,1489036.39881826,2.35599999999999,11746
3,65,200,4.39760360930272e-06,0.001,0.933054393305439,0.24398249452954,0.386816999132697,0.973484848484849,0.276344086021505,0.430485762144054,0.934027777777778,0.29625550660793,0.449832775919732,0.946855673189355,0.272194029052992,0.422378512398828,1492219.88781642,2.36199999999999,11770
3,65,200,4.00880632889846e-06,0.001,0.937238493723849,0.244808743169399,0.388214904679376,0.973484848484849,0.276344086021505,0.430485762144054,0.9375,0.296703296703297,0.450751252086811,0.949407780736233,0.2726187086314,0.423150639636747,1494342.19158605,2.32900000000001,11786
3,65,200,3.65438307095725e-06,0.001,0.945606694560669,0.246187363834423,0.39066551426102,0.973484848484849,0.276344086021505,0.430485762144054,0.9375,0.296703296703297,0.450751252086811,0.952197181015173,0.273078248853075,0.423967509497295,1495403.30940686,2.43599999999998,11794
3,65,200,3.33129478793467e-06,0.001,0.949790794979079,0.247007616974973,0.392055267702936,0.973484848484849,0.276344086021505,0.430485762144054,0.947916666666667,0.298687089715536,0.454242928452579,0.957064103376865,0.274012930904005,0.425594652766523,1497525.6271781,2.35799999999995,11810
3,65,200,3.03677111803546e-06,0.001,0.95397489539749,0.247557003257329,0.393103448275862,0.973484848484849,0.276344086021505,0.430485762144054,0.951388888888889,0.299453551912568,0.455527847049044,0.959616210923742,0.274451547063801,0.426372352489653,1499913.24935019,2.35699999999997,11828
3,65,200,2.76828663039207e-06,0.001,0.95397489539749,0.247557003257329,0.393103448275862,0.973484848484849,0.276344086021505,0.430485762144054,0.951388888888889,0.299453551912568,0.455527847049044,0.959616210923742,0.274451547063801,0.426372352489653,1502035.57874757,2.32300000000004,11844
3,65,200,2.52353917043477e-06,0.001,0.95397489539749,0.247557003257329,0.393103448275862,0.973484848484849,0.276344086021505,0.430485762144054,0.954861111111111,0.299564270152505,0.456053067993367,0.96077361833115,0.27448845314378,0.426547426137761,1503892.61488877,2.358,11858
3,65,200,2.30043011977292e-06,0.001,0.96234309623431,0.248917748917749,0.395528804815133,0.973484848484849,0.276344086021505,0.430485762144054,0.954861111111111,0.299564270152505,0.456053067993367,0.96356301861009,0.274942035030587,0.427355878317518,1505219.05900265,2.404,11868
3,65,200,2.09704640132323e-06,0.001,0.96234309623431,0.248917748917749,0.395528804815133,0.973484848484849,0.276344086021505,0.430485762144054,0.958333333333333,0.300326441784548,0.457332228666114,0.964720426017497,0.275196092241268,0.427782265208434,1507076.10395131,2.32399999999996,11882
3,65,200,1.9116440753857e-06,0.001,0.96234309623431,0.248380129589633,0.394849785407725,0.973484848484849,0.276344086021505,0.430485762144054,0.958333333333333,0.300326441784548,0.457332228666114,0.964720426017497,0.275016885798562,0.427555925405964,1509198.4510459,2.43699999999995,11898
3,65,200,1.74263338600965e-06,0.001,0.96234309623431,0.248380129589633,0.394849785407725,0.973484848484849,0.276344086021505,0.430485762144054,0.961805555555556,0.301086956521739,0.458609271523179,0.965877833424905,0.275270390710959,0.427981606358319,1510790.20499519,2.327,11910
3,65,200,1.58856512942805e-06,0.001,0.96234309623431,0.248112189859763,0.39451114922813,0.973484848484849,0.276344086021505,0.430485762144054,0.961805555555556,0.300760043431053,0.45822994210091,0.965877833424905,0.27507210643744,0.427742284491031,1511586.06717328,2.39400000000001,11916
3,65,200,1.44811822767453e-06,0.001,0.96234309623431,0.248112189859763,0.39451114922813,0.973484848484849,0.276344086021505,0.430485762144054,0.961805555555556,0.300108342361864,0.457473162675475,0.965877833424905,0.274854872747711,0.427490024682553,1512647.23056724,2.39300000000003,11924
3,65,200,1.32008840083142e-06,0.001,0.96234309623431,0.248112189859763,0.39451114922813,0.973484848484849,0.276344086021505,0.430485762144054,0.961805555555556,0.300108342361864,0.457473162675475,0.965877833424905,0.274854872747711,0.427490024682553,1513177.7999683,2.32099999999997,11928
3,65,200,1.20337784077759e-06,0.001,0.96234309623431,0.248112189859763,0.39451114922813,0.973484848484849,0.276344086021505,0.430485762144054,0.972222222222222,0.302049622437972,0.460905349794239,0.969350055647127,0.275501966106413,0.428634087055474,1514769.56504907,2.358,11940
3,65,200,1.09698579789238e-06,0.001,0.96234309623431,0.248112189859763,0.39451114922813,0.973484848484849,0.276344086021505,0.430485762144054,0.972222222222222,0.301724137931034,0.460526315789474,0.969350055647127,0.275393471270768,0.428507742387219,1515565.43737324,2.38900000000001,11946
3,65,200,1e-06,0.001,0.96234309623431,0.248112189859763,0.39451114922813,0.973484848484849,0.276344086021505,0.430485762144054,0.972222222222222,0.301724137931034,0.460526315789474,0.969350055647127,0.275393471270768,0.428507742387219,1515830.71506409,2.32400000000001,11948
